,tactic_href,Overall WIN %,Overall LOSS %,Overall DRAW %,Overall POINTS PER GAME,Overall MATCHES WON,Overall MATCHES LOST,Overall MATCHES DRAW,Overall TOTAL POINTS,Overall GOAL SCORED,Overall GOAL PER MATCH,Overall GOAL CONCEDED,Overall CONCEDED PER MATCH,Overall GOAL DIFFERENCE,Subtop WIN %,Subtop LOSS %,Subtop DRAW %,Subtop POINTS PER GAME,Subtop MATCHES WON,Subtop MATCHES LOST,Subtop MATCHES DRAW,Subtop TOTAL POINTS,Subtop GOAL SCORED,Subtop GOAL PER MATCH,Subtop GOAL CONCEDED,Subtop CONCEDED PER MATCH,Subtop GOAL DIFFERENCE,Underdog WIN %,Underdog LOSS %,Underdog DRAW %,Underdog POINTS PER GAME,Underdog MATCHES WON,Underdog MATCHES LOST,Underdog MATCHES DRAW,Underdog TOTAL POINTS,Underdog GOAL SCORED,Underdog GOAL PER MATCH,Underdog GOAL CONCEDED,Underdog CONCEDED PER MATCH,Underdog GOAL DIFFERENCE,download_href,Author,Name,Formation,Game Version,Date Tested
509,https://beta.fm-base.co.uk/tactics/22.4.1/tikitaka-565564-5710,27.50,55.00,17.50,1.00,44,88,28,160,242,1.51,364,2.27,-122,42.50,36.25,21.25,1.49,34,29,17,119,142,1.77,142,1.77,0,12.50,73.75,13.75,0.51,10,59,11,41,100,1.25,222,2.77,-122,https://fm-base.co.uk/resources/5710/download?file=565564,biggestred47,tikitaka!,4-3-2-1,22.4.1,13 December 2021
510,https://beta.fm-base.co.uk/tactics/22.4.1/my-bristol-city-tiki-taka-588736-6452,26.25,52.50,21.25,1.00,42,84,34,160,179,1.12,283,1.77,-104,37.50,32.50,30.00,1.43,30,26,24,114,106,1.32,97,1.21,9,15.00,72.50,12.50,0.57,12,58,10,46,73,0.91,186,2.33,-113,https://fm-base.co.uk/resources/6452/download?file=588736,jomjom,my bristol city tiki taka,4-1-2-2-1,22.4.1,18 May 2022
511,https://beta.fm-base.co.uk/tactics/22.4.1/5-2-2-1-chelsea-inspired-586601-6304,23.75,47.50,28.75,1.00,38,76,46,160,171,1.07,261,1.63,-90,33.75,35.00,31.25,1.32,27,28,25,106,102,1.27,90,1.13,12,13.75,60.00,26.25,0.68,11,48,21,54,69,0.86,171,2.14,-102,https://fm-base.co.uk/resources/6304/download?file=586601,alexisrodres,5-2-2-1 Chelsea Inspired,5-2-2-1,22.4.1,22 April 2022
512,https://beta.fm-base.co.uk/tactics/22.4.1/433-unbeaten-run-574152-5969,27.50,55.63,16.88,0.99,44,89,27,159,220,1.38,328,2.05,-108,40.00,42.50,17.50,1.38,32,34,14,110,137,1.71,128,1.60,9,15.00,68.75,16.25,0.61,12,55,13,49,83,1.04,200,2.50,-117,https://fm-base.co.uk/resources/5969/download?file=574152,acarvalho02,433 unbeaten run,4-1-2-2-1,22.4.1,5 January 2022
513,https://beta.fm-base.co.uk/tactics/22.4.1/4-2-3-1-special-one-jose-mourinho-tactics-inspired-572915-5958,25.62,53.13,21.25,0.98,41,85,34,157,226,1.41,314,1.96,-88,41.25,38.75,20.00,1.44,33,31,16,115,144,1.80,129,1.61,15,10.00,67.50,22.50,0.53,8,54,18,42,82,1.02,185,2.31,-103,https://fm-base.co.uk/resources/5958/download?file=572915,themaiden83,"4-2-3-1 ""Special One"" Jose Mourinho Tactics Inspired",4-2-3-1,22.4.1,29 December 2021
514,https://beta.fm-base.co.uk/tactics/22.4.1/brief-career-effective-wcb-asymmetric-5-4-1-tactic-565481-5702,26.25,55.00,18.75,0.97,42,88,30,156,191,1.19,292,1.82,-101,36.25,43.75,20.00,1.29,29,35,16,103,115,1.44,113,1.41,2,16.25,66.25,17.50,0.66,13,53,14,53,76,0.95,179,2.24,-103,https://fm-base.co.uk/resources/5702/download?file=565481,brief-career,Brief-Career Effective WCB Asymmetric 5-4-1 tactic,5-2-2-1,22.4.1,13 December 2021
515,https://beta.fm-base.co.uk/tactics/22.4.1/reigning-reynolds-574262-5978,23.75,51.25,25.00,0.96,38,82,40,154,216,1.35,306,1.91,-90,26.25,47.50,26.25,1.05,21,38,21,84,112,1.40,133,1.66,-21,21.25,55.00,23.75,0.88,17,44,19,70,104,1.30,173,2.16,-69,https://fm-base.co.uk/resources/5978/download?file=574262,DamnitDutch,Reigning Reynolds,5-2-1-2,22.4.1,5 January 2022
516,https://beta.fm-base.co.uk/tactics/22.4.1/barcelona-in-memory-of-guardiola-4-3-3-565263-5676,28.13,56.25,15.63,1.00,45,90,25,160,229,1.43,368,2.30,-139,43.75,38.75,17.50,1.49,35,31,14,119,151,1.89,133,1.66,18,12.50,73.75,13.75,0.51,10,59,11,41,78,0.97,235,2.94,-157,https://fm-base.co.uk/resources/5676/download?file=565263,krismon14,Barcelona - In Memory of Guardiola 4-3-3,4-1-2-2-1,22.4.1,13 December 2021
517,https://beta.fm-base.co.uk/tactics/22.4.1/1333sirjur-566000-5687,28.75,58.75,12.50,0.99,46,94,20,158,376,2.35,527,3.29,-151,46.25,40.00,13.75,1.52,37,32,11,122,210,2.63,204,2.55,6,11.25,77.50,11.25,0.45,9,62,9,36,166,2.08,323,4.04,-157,https://fm-base.co.uk/resources/5687/download?file=566000,DorkSirjur,1333Sirjur,3-1-3-3,22.4.1,13 December 2021
518,https://beta.fm-base.co.uk/tactics/22.4.1/arsenal-4-2-3-1-589602-6490,27.50,56.88,15.63,0.98,44,91,25,157,291,1.82,418,2.61,-127,46.25,38.75,15.00,1.54,37,31,12,123,164,2.05,142,1.77,22,8.75,75.00,16.25,0.42,7,60,13,34,127,1.59,276,3.45,-149,https://fm-base.co.uk/resources/6490/download?file=589602,sgfsgsgsgsgs,Arsenal 4 2 3 1,4-2-3-1,22.4.1,31 May 2022
519,https://beta.fm-base.co.uk/tactics/22.4.1/4-4-1-1-posesion-game-586991-6343,26.88,55.63,17.50,0.98,43,89,28,157,205,1.28,338,2.11,-133,38.75,40.00,21.25,1.38,31,32,17,110,114,1.43,123,1.54,-9,15.00,71.25,13.75,0.59,12,57,11,47,91,1.14,215,2.69,-124,https://fm-base.co.uk/resources/6343/download?file=586991,jasushi,4 4 1 1 Posesion game,4-4-1-1,22.4.1,18 May 2022
520,https://beta.fm-base.co.uk/tactics/22.4.1/tbs-3-2-3-1-1-1dc-580838-6125,26.88,57.50,15.63,0.96,43,92,25,154,250,1.56,358,2.24,-108,41.25,42.50,16.25,1.40,33,34,13,112,137,1.71,137,1.71,0,12.50,72.50,15.00,0.53,10,58,12,42,113,1.41,221,2.76,-108,https://fm-base.co.uk/resources/6125/download?file=580838,TheBladeSharp,TBS 3-2-3-1-1 1DC,3-2-3-1-1,22.4.1,20 February 2022
521,https://beta.fm-base.co.uk/tactics/22.4.1/possession-based-4132-narrow-both-strikers-scoring-567156-5780,23.75,51.25,25.00,0.96,38,82,40,154,196,1.23,308,1.93,-112,27.50,48.75,23.75,1.06,22,39,19,85,116,1.45,146,1.82,-30,20.00,53.75,26.25,0.86,16,43,21,69,80,1.00,162,2.02,-82,https://fm-base.co.uk/resources/5780/download?file=567156,chrisdufc,Possession Based 4132 Narrow - Both Strikers scoring,4-1-3-2,22.4.1,13 December 2021
522,https://beta.fm-base.co.uk/tactics/22.4.1/solid-3cbs-581847-6145,25.00,53.75,21.25,0.96,40,86,34,154,177,1.11,281,1.76,-104,36.25,38.75,25.00,1.34,29,31,20,107,108,1.35,106,1.32,2,13.75,68.75,17.50,0.59,11,55,14,47,69,0.86,175,2.19,-106,https://fm-base.co.uk/resources/6145/download?file=581847,w1nn3rs,Solid 3CBs,5-2-2-1,22.4.1,27 February 2022
523,https://beta.fm-base.co.uk/tactics/22.4.1/ancelotti-masterclass-4321-christmas-three-567561-5794,25.00,55.00,20.00,0.95,40,88,32,152,210,1.31,328,2.05,-118,36.25,42.50,21.25,1.30,29,34,17,104,127,1.59,131,1.64,-4,13.75,67.50,18.75,0.60,11,54,15,48,83,1.04,197,2.46,-114,https://fm-base.co.uk/resources/5794/download?file=567561,themaiden83,ANCELOTTI MASTERCLASS 4321 CHRISTMAS THREE,4-3-2-1,22.4.1,13 December 2021
524,https://beta.fm-base.co.uk/tactics/22.4.1/vnls-promotion-battle-tactic-588093-6407,23.75,52.50,23.75,0.95,38,84,38,152,219,1.37,328,2.05,-109,38.75,41.25,20.00,1.36,31,33,16,109,132,1.65,142,1.77,-10,8.75,63.75,27.50,0.54,7,51,22,43,87,1.09,186,2.33,-99,https://fm-base.co.uk/resources/6407/download?file=588093,Gilligansisland,VNLS Promotion Battle Tactic,4-3-2-1,22.4.1,18 May 2022
525,https://beta.fm-base.co.uk/tactics/22.4.1/spizza-burrata-3313-tactic-568233-5813,25.00,56.25,18.75,0.94,40,90,30,150,351,2.19,500,3.13,-149,31.25,48.75,20.00,1.14,25,39,16,91,181,2.26,202,2.52,-21,18.75,63.75,17.50,0.74,15,51,14,59,170,2.13,298,3.73,-128,https://fm-base.co.uk/resources/5813/download?file=568233,Kalagan,SPIZZA BURRATA 3313 tactic,3-1-2-1-3,22.4.1,13 December 2021
526,https://beta.fm-base.co.uk/tactics/22.4.1/testing-587107-6352,23.75,55.63,20.63,0.92,38,89,33,147,181,1.13,316,1.98,-135,23.75,47.50,28.75,1.00,19,38,23,80,86,1.07,134,1.68,-48,23.75,63.75,12.50,0.84,19,51,10,67,95,1.19,182,2.27,-87,https://fm-base.co.uk/resources/6352/download?file=587107,alexwright9001,testing,4-1-3-2,22.4.1,18 May 2022
